Province/State;Country/Region;Lat;Long;Date;Confirmed Cases;New Cases
New Brunswick;Canada;46.5653;-66.4619;2020-05-22;121;0
Newfoundland and Labrador;Canada;53.1355;-57.6604;2020-05-22;260;0
Nova Scotia;Canada;44.682;-63.7443;2020-05-22;1048;2
Ontario;Canada;51.2538;-85.3232;2020-05-22;26085;490
Prince Edward Island;Canada;46.5107;-63.4168;2020-05-22;27;0
Quebec;Canada;52.9399;-73.5491;2020-05-22;46150;646
Saskatchewan;Canada;52.9399;-106.4509;2020-05-22;627;5
;Central African Republic;6.6111;20.9394;2020-05-22;479;43
;Chad;15.4542;18.7322;2020-05-22;611;23
;Chile;-35.6751;-71.543;2020-05-22;61857;4276
Anhui;China;31.8257;117.2264;2020-05-22;991;0
Beijing;China;40.1824;116.4142;2020-05-22;593;0
Chongqing;China;30.0572;107.874;2020-05-22;579;0
Fujian;China;26.0789;117.9874;2020-05-22;356;0
Gansu;China;37.8099;101.0583;2020-05-22;139;0
Guangdong;China;23.3417;113.4244;2020-05-22;1591;1
Guangxi;China;23.8298;108.7881;2020-05-22;254;0
Guizhou;China;26.8154;106.8748;2020-05-22;147;0
Hainan;China;19.1959;109.7453;2020-05-22;169;0
Hebei;China;39.549;116.1306;2020-05-22;328;0
Heilongjiang;China;47.862;127.7615;2020-05-22;945;0
Henan;China;33.882;113.614;2020-05-22;1276;0
Hong Kong;China;22.3;114.2;2020-05-22;1065;10
Hubei;China;30.9756;112.2707;2020-05-22;68135;0
Hunan;China;27.6104;111.7088;2020-05-22;1019;0
Inner Mongolia;China;44.0935;113.9448;2020-05-22;217;1
Jiangsu;China;32.9711;119.455;2020-05-22;653;0
Jiangxi;China;27.614;115.7221;2020-05-22;937;0
Jilin;China;43.6661;126.1923;2020-05-22;154;3
Liaoning;China;41.2956;122.6085;2020-05-22;149;0
Macau;China;22.1667;113.55;2020-05-22;45;0
Ningxia;China;37.2692;106.1655;2020-05-22;75;0
Qinghai;China;35.7452;95.9956;2020-05-22;18;0
Shaanxi;China;35.1917;108.8701;2020-05-22;308;0
Shandong;China;36.3427;118.1498;2020-05-22;788;0
Shanghai;China;31.202;121.4491;2020-05-22;667;1
Shanxi;China;37.5777;112.2922;2020-05-22;198;0
Sichuan;China;30.6171;102.7103;2020-05-22;563;2
Tianjin;China;39.3054;117.323;2020-05-22;192;0
Tibet;China;31.6927;88.0924;2020-05-22;1;0
Xinjiang;China;41.1129;85.2401;2020-05-22;76;0
Yunnan;China;24.974;101.487;2020-05-22;185;0
Zhejiang;China;29.1832;120.0934;2020-05-22;1268;0
;Colombia;4.5709;-74.2973;2020-05-22;19131;801
;Congo (Brazzaville);-4.0383;21.7587;2020-05-22;469;0
;Congo (Kinshasa);-4.0383;21.7587;2020-05-22;1945;110
;Costa Rica;9.7489;-83.7534;2020-05-22;911;8
;Cote d'Ivoire;7.54;-5.5471;2020-05-22;2341;40
;Croatia;45.1;15.2;2020-05-22;2243;6
;Diamond Princess;0.0;0.0;2020-05-22;712;0
;Cuba;22.0;-80.0;2020-05-22;1916;8
;Cyprus;35.1264;33.4299;2020-05-22;927;4
;Czechia;49.8175;15.473;2020-05-22;8813;59
Faroe Islands;Denmark;61.8926;-6.9118;2020-05-22;187;0
Greenland;Denmark;71.7069;-42.6043;2020-05-22;11;0
;Denmark;56.2639;9.5018;2020-05-22;11230;48
;Djibouti;11.8251;42.5903;2020-05-22;2270;223
;Dominican Republic;18.7357;-70.1627;2020-05-22;13989;332
;Ecuador;-1.8312;-78.1834;2020-05-22;35828;522
;Egypt;26.0;30.0;2020-05-22;15786;783
;El Salvador;13.7942;-88.8965;2020-05-22;1725;85
;Equatorial Guinea;1.5;10.0;2020-05-22;960;57
;Eritrea;15.1794;39.7823;2020-05-22;39;0
;Estonia;58.5953;25.0136;2020-05-22;1807;7
;Eswatini;-26.5225;31.4659;2020-05-22;225;5
;Ethiopia;9.145;40.4897;2020-05-22;433;34
;Fiji;-17.7134;178.065;2020-05-22;18;0
;Finland;64.0;26.0;2020-05-22;6537;44
French Guiana;France;3.9339;-53.1258;2020-05-22;261;12
French Polynesia;France;-17.6797;149.4068;2020-05-22;60;0
Guadeloupe;France;16.25;-61.5833;2020-05-22;156;1
Mayotte;France;-12.8275;45.1662;2020-05-22;1521;46
New Caledonia;France;-20.9043;165.618;2020-05-22;18;0
Reunion;France;-21.1351;55.2471;2020-05-22;449;0
Saint Barthelemy;France;17.9;-62.8333;2020-05-22;6;0
St Martin;France;18.0708;-63.0501;2020-05-22;40;0
Martinique;France;14.6415;-61.0242;2020-05-22;197;5
;France;46.2276;2.2137;2020-05-22;179645;339
;Gabon;-0.8037;11.6094;2020-05-22;1728;161
;Gambia;13.4432;-15.3101;2020-05-22;25;1
;Georgia;42.3154;43.3569;2020-05-22;723;2
;Germany;51.0;9.0;2020-05-22;179710;689
;Ghana;7.9465;-1.0232;2020-05-22;6486;217
;Greece;39.0742;21.8243;2020-05-22;2874;21
;Guatemala;15.7835;-90.2308;2020-05-22;2743;231
;Guinea;9.9456;-9.6966;2020-05-22;3067;0
;Guyana;5.0;-58.75;2020-05-22;127;0
;Haiti;18.9712;-72.2852;2020-05-22;812;78
;Holy See;41.9029;12.4534;2020-05-22;12;0
;Honduras;15.2;-86.2419;2020-05-22;3477;273
;Hungary;47.1625;19.5033;2020-05-22;3678;37
;Iceland;64.9631;-19.0208;2020-05-22;1803;0
;India;21.0;78.0;2020-05-22;124794;6568
;Indonesia;-0.7893;113.9213;2020-05-22;20796;634
;Iran;32.0;53.0;2020-05-22;131652;2311
;Iraq;33.0;44.0;2020-05-22;3964;87
;Ireland;53.1424;-7.6921;2020-05-22;24506;115
;Israel;31.0;35.0;2020-05-22;16690;7
;Italy;43.0;12.0;2020-05-22;228658;652
;Jamaica;18.1096;-77.2975;2020-05-22;544;10
;Japan;36.0;138.0;2020-05-22;16385;23
;Jordan;31.24;36.51;2020-05-22;700;16
;Kazakhstan;48.0196;66.9237;2020-05-22;7919;685
;Kenya;-0.0236;37.9062;2020-05-22;1161;52
;Korea, South;36.0;128.0;2020-05-22;11165;23
;Kuwait;29.5;47.75;2020-05-22;19564;955
;Kyrgyzstan;41.2044;74.7661;2020-05-22;1350;37
;Latvia;56.8796;24.6032;2020-05-22;1030;5
;Lebanon;33.8547;35.8623;2020-05-22;1086;62
;Liberia;6.4281;-9.4295;2020-05-22;249;9
;Liechtenstein;47.14;9.55;2020-05-22;82;0
;Lithuania;55.1694;23.8813;2020-05-22;1604;11
;Luxembourg;49.8153;6.1296;2020-05-22;3981;1
;Madagascar;-18.7669;46.8691;2020-05-22;448;43
;Malaysia;2.5;112.5;2020-05-22;7137;78
;Maldives;3.2028;73.2207;2020-05-22;1274;58
;Malta;35.9375;14.3754;2020-05-22;600;1
;Mauritania;21.0079;10.9408;2020-05-22;200;27
;Mauritius;-20.2;57.5;2020-05-22;332;0
;Mexico;23.6345;-102.5528;2020-05-22;62527;2960
;Moldova;47.4116;28.3699;2020-05-22;6847;143
;Monaco;43.7333;7.4167;2020-05-22;97;0
;Mongolia;46.8625;103.8467;2020-05-22;141;1
;Montenegro;42.5;19.3;2020-05-22;324;0
;Morocco;31.7917;-7.0926;2020-05-22;7332;121
;Namibia;-22.9576;18.4904;2020-05-22;19;1
;Nepal;28.1667;84.25;2020-05-22;516;59
Aruba;Netherlands;12.5186;-70.0358;2020-05-22;101;0
Curacao;Netherlands;12.1696;-68.99;2020-05-22;16;0
Sint Maarten;Netherlands;18.0425;-63.0548;2020-05-22;77;0
;Netherlands;52.1326;5.2913;2020-05-22;44888;188
;New Zealand;-40.9006;174.886;2020-05-22;1504;0
;Nicaragua;12.8654;-85.2072;2020-05-22;279;0
;Niger;17.6078;8.0817;2020-05-22;937;13
;Nigeria;9.082;8.6753;2020-05-22;7261;245
;North Macedonia;41.6086;21.7453;2020-05-22;1921;23
;Norway;60.472;8.4689;2020-05-22;8332;23
;Oman;21.0;57.0;2020-05-22;6794;424
;Pakistan;30.3753;69.3451;2020-05-22;52437;1743
;Panama;8.538;-80.7821;2020-05-22;10267;151
;Papua New Guinea;-6.315;143.9555;2020-05-22;8;0
;Paraguay;-23.4425;-58.4438;2020-05-22;838;2
;Peru;-9.19;-75.0152;2020-05-22;111698;2929
;Philippines;13.0;122.0;2020-05-22;13597;163
;Poland;51.9194;19.1451;2020-05-22;20619;476
;Portugal;39.3999;-8.2245;2020-05-22;30200;288
;Qatar;25.3548;51.1839;2020-05-22;40481;1830
;Romania;45.9432;24.9668;2020-05-22;17712;127
;Russia;60.0;90.0;2020-05-22;326448;8894
;Rwanda;-1.9403;29.8739;2020-05-22;321;1
;Saint Lucia;13.9094;-60.9789;2020-05-22;18;0
;Saint Vincent and the Grenadines;12.9843;-61.2872;2020-05-22;18;0
;San Marino;43.9424;12.4578;2020-05-22;661;3
;Saudi Arabia;24.0;45.0;2020-05-22;67719;2642
;Senegal;14.4974;-14.4524;2020-05-22;2909;97
;Serbia;44.0165;21.0059;2020-05-22;11024;105
;Seychelles;-4.6796;55.492;2020-05-22;11;0
;Singapore;1.2833;103.8333;2020-05-22;30426;614
;Slovakia;48.669;19.699;2020-05-22;1503;1
;Slovenia;46.1512;14.9955;2020-05-22;1468;0
;Somalia;5.1521;46.1996;2020-05-22;1594;0
;South Africa;-30.5595;22.9375;2020-05-22;20125;988
;Spain;40.0;-4.0;2020-05-22;234824;1787
;Sri Lanka;7.0;81.0;2020-05-22;1068;13
;Sudan;12.8628;30.2176;2020-05-22;3378;240
;Suriname;3.9193;-56.0278;2020-05-22;11;0
;Sweden;63.0;16.0;2020-05-22;32809;637
;Switzerland;46.8182;8.2275;2020-05-22;30707;13
;Taiwan*;23.7;121.0;2020-05-22;441;1
;Tanzania;-6.369;34.8888;2020-05-22;509;0
;Thailand;15.0;101.0;2020-05-22;3037;0
;Togo;8.6195;0.8248;2020-05-22;363;9
;Trinidad and Tobago;10.6918;-61.2225;2020-05-22;116;0
;Tunisia;34.0;9.0;2020-05-22;1048;2
;Turkey;38.9637;35.2433;2020-05-22;154500;952
;Uganda;1.0;32.0;2020-05-22;175;15
;Ukraine;48.3794;31.1656;2020-05-22;20148;442
;United Arab Emirates;24.0;54.0;2020-05-22;27892;994
Bermuda;United Kingdom;32.3078;-64.7505;2020-05-22;128;3
Cayman Islands;United Kingdom;19.3133;-81.2546;2020-05-22;129;8
Channel Islands;United Kingdom;49.3723;-2.3644;2020-05-22;558;0
Gibraltar;United Kingdom;36.1408;-5.3536;2020-05-22;151;0
Isle of Man;United Kingdom;54.2361;-4.5481;2020-05-22;336;0
Montserrat;United Kingdom;16.7425;-62.1874;2020-05-22;11;0
;United Kingdom;55.3781;-3.4360000000000004;2020-05-22;242825;2030
;Uruguay;-32.5228;-55.7658;2020-05-22;753;4
;US;37.0902;-95.7129;2020-05-22;1608652;24141
;Uzbekistan;41.3775;64.5853;2020-05-22;3028;64
;Venezuela;6.4238;-66.5897;2020-05-22;944;62
;Vietnam;16.0;108.0;2020-05-22;324;0
;Zambia;-15.4167;28.2833;2020-05-22;920;54
;Zimbabwe;-20.0;30.0;2020-05-22;51;0
Diamond Princess;Canada;0.0;0.0;2020-05-22;1;0
;Dominica;15.415;-61.371;2020-05-22;16;0
;Grenada;12.1165;-61.679;2020-05-22;22;0
;Mozambique;-18.665695;35.529562;2020-05-22;164;2
;Syria;34.802075;38.99681500000001;2020-05-22;59;1
;Timor-Leste;-8.874217;125.727539;2020-05-22;24;0
;Belize;13.1939;-59.5432;2020-05-22;18;0
;Laos;19.85627;102.495496;2020-05-22;19;0
;Libya;26.3351;17.228331;2020-05-22;72;1
;West Bank and Gaza;31.9522;35.2332;2020-05-22;423;0
;Guinea-Bissau;11.8037;-15.1804;2020-05-22;1114;5
;Mali;17.570692;-3.996166000000001;2020-05-22;969;22
;Saint Kitts and Nevis;17.357822;-62.782998;2020-05-22;15;0
Northwest Territories;Canada;64.8255;-124.8457;2020-05-22;5;0
Yukon;Canada;64.2823;-135.0;2020-05-22;11;0
;Kosovo;42.602636;20.902977;2020-05-22;1004;1
;Burma;21.9162;95.956;2020-05-22;199;0
Anguilla;United Kingdom;18.2206;-63.0686;2020-05-22;3;0
British Virgin Islands;United Kingdom;18.4207;-64.64;2020-05-22;8;0
Turks and Caicos Islands;United Kingdom;21.69400000000001;-71.7979;2020-05-22;12;0
;MS Zaandam;0.0;0.0;2020-05-22;9;0
;Botswana;-22.3285;24.6849;2020-05-22;30;1
;Burundi;-3.3731;29.9189;2020-05-22;42;0
;Sierra Leone;8.460555000000001;-11.779889;2020-05-22;606;21
Bonaire, Sint Eustatius and Saba;Netherlands;12.1784;-68.2385;2020-05-22;6;0
;Malawi;-13.254307999999998;34.301525;2020-05-22;82;10
Falkland Islands (Malvinas);United Kingdom;-51.7963;-59.5236;2020-05-22;13;0
Saint Pierre and Miquelon;France;46.8852;-56.3159;2020-05-22;1;0
;South Sudan;6.877000000000002;31.307;2020-05-22;563;82
;Western Sahara;24.2155;-12.8858;2020-05-22;6;0
;Sao Tome and Principe;0.18636;6.613081;2020-05-22;251;0
;Yemen;15.552727;48.516388;2020-05-22;209;12
;Comoros;-11.6455;43.3333;2020-05-22;78;44
;Tajikistan;38.861034;71.276093;2020-05-22;2551;201
;Lesotho;-29.609988;28.233608;2020-05-22;2;1
;Afghanistan;33.0;65.0;2020-05-23;9998;782
;Albania;41.1533;20.1683;2020-05-23;989;8
;Algeria;28.0339;1.6596;2020-05-23;8113;195
;Andorra;42.5063;1.5218;2020-05-23;762;0
;Angola;-11.2027;17.8739;2020-05-23;61;1
;Antigua and Barbuda;17.0608;-61.7964;2020-05-23;25;0
;Argentina;-38.4161;-63.6167;2020-05-23;11353;704
;Armenia;40.0691;45.0382;2020-05-23;6302;374
Australian Capital Territory;Australia;-35.4735;149.0124;2020-05-23;107;0
New South Wales;Australia;-33.8688;151.2093;2020-05-23;3087;1
Northern Territory;Australia;-12.4634;130.8456;2020-05-23;29;0
Queensland;Australia;-28.0167;153.4;2020-05-23;1061;1
South Australia;Australia;-34.9285;138.6007;2020-05-23;439;0
Tasmania;Australia;-41.4545;145.9707;2020-05-23;228;0
Victoria;Australia;-37.8136;144.9631;2020-05-23;1603;10
Western Australia;Australia;-31.9505;115.8605;2020-05-23;560;3
;Austria;47.5162;14.5501;2020-05-23;16486;50
;Azerbaijan;40.1431;47.5769;2020-05-23;3982;127
;Bahamas;25.0343;-77.3963;2020-05-23;100;3
;Bahrain;26.0275;50.55;2020-05-23;8802;388
;Bangladesh;23.685;90.3563;2020-05-23;32078;1873
;Barbados;13.1939;-59.5432;2020-05-23;92;2
;Belarus;53.7098;27.9534;2020-05-23;35244;941
;Belgium;50.8333;4.0;2020-05-23;56810;299
;Benin;9.3077;2.3158;2020-05-23;135;0
;Bhutan;27.5142;90.4336;2020-05-23;24;3
;Bolivia;-16.2902;-63.5887;2020-05-23;5915;336
;Bosnia and Herzegovina;43.9159;17.6791;2020-05-23;2391;19
;Brazil;-14.235;-51.9253;2020-05-23;347398;16508
;Brunei;4.5353;114.7277;2020-05-23;141;0
;Bulgaria;42.7339;25.4858;2020-05-23;2408;36
;Burkina Faso;12.2383;-1.5616;2020-05-23;814;0
;Cabo Verde;16.5388;-23.0418;2020-05-23;371;9
;Cambodia;11.55;104.9167;2020-05-23;124;1
;Cameroon;3.848;11.5021;2020-05-23;4400;0
Alberta;Canada;53.9333;-116.5765;2020-05-23;6818;18
British Columbia;Canada;49.2827;-123.1207;2020-05-23;2517;10
Grand Princess;Canada;37.6489;-122.6655;2020-05-23;13;0
Manitoba;Canada;53.7609;-98.8139;2020-05-23;292;0
New Brunswick;Canada;46.5653;-66.4619;2020-05-23;121;0
Newfoundland and Labrador;Canada;53.1355;-57.6604;2020-05-23;260;0
Nova Scotia;Canada;44.682;-63.7443;2020-05-23;1049;1
Ontario;Canada;51.2538;-85.3232;2020-05-23;26560;475
Prince Edward Island;Canada;46.5107;-63.4168;2020-05-23;27;0
Quebec;Canada;52.9399;-73.5491;2020-05-23;46847;697
Saskatchewan;Canada;52.9399;-106.4509;2020-05-23;630;3
;Central African Republic;6.6111;20.9394;2020-05-23;552;73
;Chad;15.4542;18.7322;2020-05-23;648;37
;Chile;-35.6751;-71.543;2020-05-23;65393;3536
Anhui;China;31.8257;117.2264;2020-05-23;991;0
Beijing;China;40.1824;116.4142;2020-05-23;593;0
Chongqing;China;30.0572;107.874;2020-05-23;579;0
Fujian;China;26.0789;117.9874;2020-05-23;356;0
Gansu;China;37.8099;101.0583;2020-05-23;139;0
Guangdong;China;23.3417;113.4244;2020-05-23;1592;1
Guangxi;China;23.8298;108.7881;2020-05-23;254;0
Guizhou;China;26.8154;106.8748;2020-05-23;147;0
Hainan;China;19.1959;109.7453;2020-05-23;169;0
Hebei;China;39.549;116.1306;2020-05-23;328;0
Heilongjiang;China;47.862;127.7615;2020-05-23;945;0
Henan;China;33.882;113.614;2020-05-23;1276;0
Hong Kong;China;22.3;114.2;2020-05-23;1065;0
Hubei;China;30.9756;112.2707;2020-05-23;68135;0
Hunan;China;27.6104;111.7088;2020-05-23;1019;0
Inner Mongolia;China;44.0935;113.9448;2020-05-23;217;0
Jiangsu;China;32.9711;119.455;2020-05-23;653;0
Jiangxi;China;27.614;115.7221;2020-05-23;937;0
Jilin;China;43.6661;126.1923;2020-05-23;155;1
Liaoning;China;41.2956;122.6085;2020-05-23;149;0
Macau;China;22.1667;113.55;2020-05-23;45;0
Ningxia;China;37.2692;106.1655;2020-05-23;75;0
Qinghai;China;35.7452;95.9956;2020-05-23;18;0
Shaanxi;China;35.1917;108.8701;2020-05-23;308;0
Shandong;China;36.3427;118.1498;2020-05-23;788;0
Shanghai;China;31.202;121.4491;2020-05-23;668;1
Shanxi;China;37.5777;112.2922;2020-05-23;198;0
Sichuan;China;30.6171;102.7103;2020-05-23;563;0
Tianjin;China;39.3054;117.323;2020-05-23;192;0
Tibet;China;31.6927;88.0924;2020-05-23;1;0
Xinjiang;China;41.1129;85.2401;2020-05-23;76;0
Yunnan;China;24.974;101.487;2020-05-23;185;0
Zhejiang;China;29.1832;120.0934;2020-05-23;1268;0
;Colombia;4.5709;-74.2973;2020-05-23;20177;1046
;Congo (Brazzaville);-4.0383;21.7587;2020-05-23;487;18
;Congo (Kinshasa);-4.0383;21.7587;2020-05-23;2025;80
;Costa Rica;9.7489;-83.7534;2020-05-23;918;7
;Cote d'Ivoire;7.54;-5.5471;2020-05-23;2366;25
;Croatia;45.1;15.2;2020-05-23;2243;0
;Diamond Princess;0.0;0.0;2020-05-23;712;0
;Cuba;22.0;-80.0;2020-05-23;1931;15
;Cyprus;35.1264;33.4299;2020-05-23;927;0
;Czechia;49.8175;15.473;2020-05-23;8890;77
Faroe Islands;Denmark;61.8926;-6.9118;2020-05-23;187;0
Greenland;Denmark;71.7069;-42.6043;2020-05-23;11;0
;Denmark;56.2639;9.5018;2020-05-23;11289;59
;Djibouti;11.8251;42.5903;2020-05-23;2270;0
;Dominican Republic;18.7357;-70.1627;2020-05-23;14422;433
;Ecuador;-1.8312;-78.1834;2020-05-23;36258;430
;Egypt;26.0;30.0;2020-05-23;16513;727
;El Salvador;13.7942;-88.8965;2020-05-23;1819;94
;Equatorial Guinea;1.5;10.0;2020-05-23;960;0
;Eritrea;15.1794;39.7823;2020-05-23;39;0
;Estonia;58.5953;25.0136;2020-05-23;1821;14
;Eswatini;-26.5225;31.4659;2020-05-23;238;13
;Ethiopia;9.145;40.4897;2020-05-23;494;61
;Fiji;-17.7134;178.065;2020-05-23;18;0
;Finland;64.0;26.0;2020-05-23;6568;31
French Guiana;France;3.9339;-53.1258;2020-05-23;279;18
French Polynesia;France;-17.6797;149.4068;2020-05-23;60;0
Guadeloupe;France;16.25;-61.5833;2020-05-23;156;0
Mayotte;France;-12.8275;45.1662;2020-05-23;1521;0
New Caledonia;France;-20.9043;165.618;2020-05-23;18;0
Reunion;France;-21.1351;55.2471;2020-05-23;452;3
Saint Barthelemy;France;17.9;-62.8333;2020-05-23;6;0
St Martin;France;18.0708;-63.0501;2020-05-23;40;0
Martinique;France;14.6415;-61.0242;2020-05-23;197;0
;France;46.2276;2.2137;2020-05-23;179964;319
;Gabon;-0.8037;11.6094;2020-05-23;1934;206
;Gambia;13.4432;-15.3101;2020-05-23;25;0
;Georgia;42.3154;43.3569;2020-05-23;728;5
;Germany;51.0;9.0;2020-05-23;179986;276
;Ghana;7.9465;-1.0232;2020-05-23;6617;131
;Greece;39.0742;21.8243;2020-05-23;2876;2
;Guatemala;15.7835;-90.2308;2020-05-23;3054;311
;Guinea;9.9456;-9.6966;2020-05-23;3176;109
;Guyana;5.0;-58.75;2020-05-23;127;0
;Haiti;18.9712;-72.2852;2020-05-23;865;53
;Holy See;41.9029;12.4534;2020-05-23;12;0
;Honduras;15.2;-86.2419;2020-05-23;3477;0
;Hungary;47.1625;19.5033;2020-05-23;3713;35
;Iceland;64.9631;-19.0208;2020-05-23;1804;1
;India;21.0;78.0;2020-05-23;131423;6629
;Indonesia;-0.7893;113.9213;2020-05-23;21745;949
;Iran;32.0;53.0;2020-05-23;133521;1869
;Iraq;33.0;44.0;2020-05-23;4272;308
;Ireland;53.1424;-7.6921;2020-05-23;24582;76
;Israel;31.0;35.0;2020-05-23;16712;22
;Italy;43.0;12.0;2020-05-23;229327;669
;Jamaica;18.1096;-77.2975;2020-05-23;550;6
;Japan;36.0;138.0;2020-05-23;16410;25
;Jordan;31.24;36.51;2020-05-23;704;4
;Kazakhstan;48.0196;66.9237;2020-05-23;7919;0
;Kenya;-0.0236;37.9062;2020-05-23;1192;31
;Korea, South;36.0;128.0;2020-05-23;11190;25
;Kuwait;29.5;47.75;2020-05-23;20464;900
;Kyrgyzstan;41.2044;74.7661;2020-05-23;1365;15
;Latvia;56.8796;24.6032;2020-05-23;1046;16
;Lebanon;33.8547;35.8623;2020-05-23;1097;11
;Liberia;6.4281;-9.4295;2020-05-23;255;6
;Liechtenstein;47.14;9.55;2020-05-23;82;0
;Lithuania;55.1694;23.8813;2020-05-23;1616;12
;Luxembourg;49.8153;6.1296;2020-05-23;3990;9
;Madagascar;-18.7669;46.8691;2020-05-23;488;40
;Malaysia;2.5;112.5;2020-05-23;7185;48
;Maldives;3.2028;73.2207;2020-05-23;1313;39
;Malta;35.9375;14.3754;2020-05-23;609;9
;Mauritania;21.0079;10.9408;2020-05-23;227;27
;Mauritius;-20.2;57.5;2020-05-23;332;0
;Mexico;23.6345;-102.5528;2020-05-23;65856;3329
;Moldova;47.4116;28.3699;2020-05-23;6994;147
;Monaco;43.7333;7.4167;2020-05-23;98;1
;Mongolia;46.8625;103.8467;2020-05-23;141;0
;Montenegro;42.5;19.3;2020-05-23;324;0
;Morocco;31.7917;-7.0926;2020-05-23;7406;74
;Namibia;-22.9576;18.4904;2020-05-23;20;1
;Nepal;28.1667;84.25;2020-05-23;584;68
Aruba;Netherlands;12.5186;-70.0358;2020-05-23;101;0
Curacao;Netherlands;12.1696;-68.99;2020-05-23;17;1
Sint Maarten;Netherlands;18.0425;-63.0548;2020-05-23;77;0
;Netherlands;52.1326;5.2913;2020-05-23;45064;176
;New Zealand;-40.9006;174.886;2020-05-23;1504;0
;Nicaragua;12.8654;-85.2072;2020-05-23;279;0
;Niger;17.6078;8.0817;2020-05-23;943;6
;Nigeria;9.082;8.6753;2020-05-23;7526;265
;North Macedonia;41.6086;21.7453;2020-05-23;1941;20
;Norway;60.472;8.4689;2020-05-23;8346;14
;Oman;21.0;57.0;2020-05-23;7257;463
;Pakistan;30.3753;69.3451;2020-05-23;54601;2164
;Panama;8.538;-80.7821;2020-05-23;10577;310
;Papua New Guinea;-6.315;143.9555;2020-05-23;8;0
;Paraguay;-23.4425;-58.4438;2020-05-23;850;12
;Peru;-9.19;-75.0152;2020-05-23;115754;4056
;Philippines;13.0;122.0;2020-05-23;13777;180
;Poland;51.9194;19.1451;2020-05-23;20931;312
;Portugal;39.3999;-8.2245;2020-05-23;30471;271
;Qatar;25.3548;51.1839;2020-05-23;42213;1732
;Romania;45.9432;24.9668;2020-05-23;17857;145
;Russia;60.0;90.0;2020-05-23;335882;9434
;Rwanda;-1.9403;29.8739;2020-05-23;325;4
;Saint Lucia;13.9094;-60.9789;2020-05-23;18;0
;Saint Vincent and the Grenadines;12.9843;-61.2872;2020-05-23;18;0
;San Marino;43.9424;12.4578;2020-05-23;665;4
;Saudi Arabia;24.0;45.0;2020-05-23;70161;2442
;Senegal;14.4974;-14.4524;2020-05-23;2976;67
;Serbia;44.0165;21.0059;2020-05-23;11092;68
;Seychelles;-4.6796;55.492;2020-05-23;11;0
;Singapore;1.2833;103.8333;2020-05-23;31068;642
;Slovakia;48.669;19.699;2020-05-23;1504;1
;Slovenia;46.1512;14.9955;2020-05-23;1468;0
;Somalia;5.1521;46.1996;2020-05-23;1594;0
;South Africa;-30.5595;22.9375;2020-05-23;21343;1218
;Spain;40.0;-4.0;2020-05-23;235290;466
;Sri Lanka;7.0;81.0;2020-05-23;1089;21
;Sudan;12.8628;30.2176;2020-05-23;3628;250
;Suriname;3.9193;-56.0278;2020-05-23;11;0
;Sweden;63.0;16.0;2020-05-23;33188;379
;Switzerland;46.8182;8.2275;2020-05-23;30725;18
;Taiwan*;23.7;121.0;2020-05-23;441;0
;Tanzania;-6.369;34.8888;2020-05-23;509;0
;Thailand;15.0;101.0;2020-05-23;3040;3
;Togo;8.6195;0.8248;2020-05-23;373;10
;Trinidad and Tobago;10.6918;-61.2225;2020-05-23;116;0
;Tunisia;34.0;9.0;2020-05-23;1048;0
;Turkey;38.9637;35.2433;2020-05-23;155686;1186
;Uganda;1.0;32.0;2020-05-23;198;23
;Ukraine;48.3794;31.1656;2020-05-23;20580;432
;United Arab Emirates;24.0;54.0;2020-05-23;28704;812
Bermuda;United Kingdom;32.3078;-64.7505;2020-05-23;128;0
Cayman Islands;United Kingdom;19.3133;-81.2546;2020-05-23;129;0
Channel Islands;United Kingdom;49.3723;-2.3644;2020-05-23;558;0
Gibraltar;United Kingdom;36.1408;-5.3536;2020-05-23;152;1
Isle of Man;United Kingdom;54.2361;-4.5481;2020-05-23;336;0
Montserrat;United Kingdom;16.7425;-62.1874;2020-05-23;11;0
;United Kingdom;55.3781;-3.4360000000000004;2020-05-23;244332;1507
;Uruguay;-32.5228;-55.7658;2020-05-23;764;11
;US;37.0902;-95.7129;2020-05-23;1630475;21823
;Uzbekistan;41.3775;64.5853;2020-05-23;3115;87
;Venezuela;6.4238;-66.5897;2020-05-23;1010;66
;Vietnam;16.0;108.0;2020-05-23;325;1
;Zambia;-15.4167;28.2833;2020-05-23;920;0
;Zimbabwe;-20.0;30.0;2020-05-23;56;5
Diamond Princess;Canada;0.0;0.0;2020-05-23;1;0
;Dominica;15.415;-61.371;2020-05-23;16;0
;Grenada;12.1165;-61.679;2020-05-23;22;0
;Mozambique;-18.665695;35.529562;2020-05-23;168;4
;Syria;34.802075;38.99681500000001;2020-05-23;70;11
;Timor-Leste;-8.874217;125.727539;2020-05-23;24;0
;Belize;13.1939;-59.5432;2020-05-23;18;0
;Laos;19.85627;102.495496;2020-05-23;19;0
;Libya;26.3351;17.228331;2020-05-23;75;3
;West Bank and Gaza;31.9522;35.2332;2020-05-23;423;0
;Guinea-Bissau;11.8037;-15.1804;2020-05-23;1114;0
;Mali;17.570692;-3.996166000000001;2020-05-23;1015;46
;Saint Kitts and Nevis;17.357822;-62.782998;2020-05-23;15;0
Northwest Territories;Canada;64.8255;-124.8457;2020-05-23;5;0
Yukon;Canada;64.2823;-135.0;2020-05-23;11;0
;Kosovo;42.602636;20.902977;2020-05-23;1025;21
;Burma;21.9162;95.956;2020-05-23;201;2
